0.149111	0.9809563	0.505032	1.094724	1.127785	1.130481	1.115688	1.0191069	1.0981339	1.00196552	1.0794871	1.0463168	1.0730173	1.0815491	1.0609217	1.11778	1.128675	1.117252	1.0482031	1.0394623	1.0270297	1.0190514	1.0166842	0.803432	1.101956	0.72878	1.0772142	1.121654	1.112903	1.135102	1.00995693	1.0442264	1.0294186	1.00735399	1.00731749	1.0580381	0.859529	1.0944559	1.0913263	1.122028	1.123081	1.0200173	1.0465365	1.106725	1.0202616	1.0141211	1.00630114	0.85177	0.626218	0.6142	1.123955	1.12831	1.0341402	1.0848569	1.0220733	1.0127796	1.000468403	0.99722479	0.709501	1.0696626	1.0715601	1.117494	1.128912	1.0312417	1.0939715	1.0287005	1.0331507	1.0226597	0.9419244	1.0681765	1.0933843	1.0833897	1.128539	1.112518	1.0127526	1.0982935	0.68204	1.00598494	1.0085393	1.0341314	1.0150984	1.121793	1.135168	1.0952172	1.0404086	1.0957689	1.0346691	1.00798731	1.0180194	0.9984593	1.122958	1.0621163	0.9098745	1.0426525	1.111289	1.0783828	1.0248491	1.0337019	1.0408335	1.056652	0.658051	0.687284	1.0899892	1.0132604	1.0143275	0.9781301	1.087671	1.018659	1.033314	1.0358086	1.0351099	1.0539525	0.684668	1.0737717	1.0555826	0.773419	0.876919	1.0927251	1.0418691	1.0320916	1.0386181	1.0484355	1.0419305	1.0504322	0.841268	0.9705484	1.0690326	1.0688229	0.826798	1.0846612	1.0798661	1.0254378	1.0400181	1.0490726	1.0419889	1.049991	1.0217756	0.9517787	0.865902	1.0296525	0.818488	1.080451	1.0692876	1.0239571	1.0365482	1.0303891	1.0246347	1.0466912	1.0261415	1.000899113	0.803681	0.760597	0.519821	1.0927276	1.027658	1.0511834	1.0440806	1.0404662	1.0250552	1.0284813	0.803815	1.0704209	1.0782676	1.0823707	1.0852028	1.0109586	1.0550011	1.0298718	1.042206	1.0568683	1.0689668	1.0679216	1.0365149	1.0837216	1.0632037	1.023078	1.0528629	1.0402836	1.0184234	1.0360067	1.0979279	1.0560626	1.00000286346	0.875212	0.9565721	1.0424355	0.859146	1.0669276	1.0100813	1.0526446	0.961972	0.9899298	1.103304	0.853993	1.0367574	1.0639003	0.988181	1.0560456	1.0344066	0.881327	0.9266633	0.860577	1.0395757	0.87098	0.99207859	1.0450007	1.0385681	0.763848	0.799059	0.9885478	1.0903679	1.0255995	0.9759279	0.782452	0.616292	0.99547859	1.0174378	1.00938145	1.069747	1.0304709	1.0389969	1.0459557	0.869467	0.838136	1.0228949	1.0215238	1.0194817	0.9786759	0.99501271	0.9653396	0.9856963	1.0303287	0.889186	1.000588559	1.0935725	0.9363932	1.0363528	0.568205	0.99543343	1.0235993	1.0599171	1.0240104
0.9809563	-0.40246	0.823258	0.964375	1.0249722	1.0643416	1.0601344	0.9285088	0.9377596	1.057333	1.0515231	1.00845144	1.0620292	1.0624291	1.127939	1.0738488	1.0636192	1.0788518	0.9882047	0.876855	1.0744328	1.0577857	1.0884379	0.853199	1.0130051	0.99557022	1.0326841	1.034933	1.0624156	1.0463299	0.865849	0.845431	1.0721308	1.0661258	1.0921246	1.125691	0.99733883	1.0289938	1.0207074	1.0546655	1.0852149	0.9324065	0.99823648	0.9554096	1.0637246	1.0524257	1.0565166	0.99510118	0.9644638	0.99275418	1.0572886	1.0733056	0.9599114	0.9463626	1.0648901	1.0674677	1.0978818	1.00144491	0.821338	0.99605394	0.885522	1.0608291	1.0639728	0.9166126	0.9459351	1.0766505	1.0628612	1.0831939	1.00173148	1.00923766	0.9521127	0.911349	1.0725051	1.0515658	0.9245153	0.9884239	1.118959	1.0819448	1.0176662	0.856492	1.0212707	1.0524181	1.0716983	1.0764049	0.9379278	0.9709333	1.0548375	1.106031	1.0673927	1.106193	1.0568134	0.902584	1.127542	1.0578331	1.0142538	1.139201	1.130796	1.0884154	1.122787	1.0882834	1.146844	1.119925	0.99073214	0.862211	0.9757126	1.0731373	1.132282	0.9655194	1.0644499	1.0779174	1.112447	1.087818	1.132843	0.9818862	0.888233	0.882502	1.0301647	0.96422	1.0833066	1.127308	1.0590001	1.0655625	1.109914	1.0861167	1.0876849	1.0321873	0.897767	0.890995	1.0984541	0.954872	1.119028	1.131979	1.0620626	1.088089	1.107049	1.0947858	1.0717367	0.842633	1.000102171	1.0821182	1.103202	0.9557831	1.147095	1.129176	1.0572239	1.120179	1.130525	1.0844708	1.0873179	1.1108	0.99830063	0.9506248	0.9803719	0.9759071	1.130713	1.0848329	1.104626	1.109391	0.9064757	1.078276	0.99727915	0.886518	1.0328988	1.0255319	1.129243	1.119747	1.087055	1.119806	1.107728	1.0957647	0.88581	1.0107367	0.9703993	1.0245535	1.151157	1.131571	1.089783	1.118381	1.127477	1.102316	0.9323821	0.9866374	0.866135	0.833298	0.927291	0.9249069	1.143584	0.9769318	0.806769	0.9877674	0.824864	1.081654	0.9527214	1.09276	0.9183571	0.9878711	-0.35396	0.9641359	0.940108	0.824581	1.0507417	1.085731	0.851065	1.0482435	0.800667	0.986057	0.934176	0.898423	0.82248	0.790131	0.9607348	0.99112274	0.837657	0.936398	0.9796991	0.832197	0.9478961	0.811775	0.9788573	0.9819606	0.872019	0.9837174	1.0386635	0.9483107	0.9356656	0.812126	1.0974584	1.0855292	0.850678	0.9288564	0.780984	0.9371859	0.810959	1.0834979	0.9540203	0.99260474	1.0391662	0.9674701	0.790754	0.9386028	1.152907	1.0570273
0.505032	0.823258	-0.23111	0.9811408	1.0879477	1.100616	1.0974702	0.875988	0.9676209	1.0981522	1.0763648	1.0155951	1.0972229	1.079069	1.174113	1.110795	1.111973	1.0872236	1.00540427	0.9005272	1.111755	1.0963016	1.0899265	0.48232	1.0776587	0.802724	1.0503009	1.105512	1.0893904	1.087848	0.786093	0.9138821	1.118205	1.112345	1.112073	1.173004	0.745119	1.10669	1.0723915	1.111448	1.11098	0.868167	1.000453813	0.9862632	1.117187	1.112386	1.0995417	0.9885353	0.717809	0.488656	1.0911567	1.0998105	0.9173367	0.99111022	1.120984	1.0935352	1.0984791	1.0718491	0.333004	1.0251701	0.9356042	1.109288	1.110036	0.869917	0.9728126	1.117181	1.124352	1.113196	1.0722905	1.0708798	0.9837099	0.960967	1.12336	1.0778523	0.880459	0.982186	1.14787	1.0963529	1.0734544	0.894596	1.0166774	1.0948608	1.110854	1.115828	0.9190742	0.9855769	1.12264	1.133684	1.0946465	1.134654	1.107791	0.9115083	1.177531	1.0867748	1.0816036	1.135287	1.137679	1.141532	1.133283	1.1314	1.163439	1.147107	1.0580242	0.861246	0.9662353	1.116144	1.151146	0.9670838	1.0918598	1.10811	1.129634	1.129421	1.152496	1.0175366	0.899357	0.418303	1.0347938	1.0188394	1.137974	1.133399	1.104115	1.134919	1.146606	1.142277	1.128737	1.0581883	0.915294	0.9146872	1.12274	1.0289414	1.150543	1.13126	1.107742	1.0920764	1.157245	1.140355	1.0810847	0.759717	1.0287641	1.0723994	1.13115	1.00765622	1.141067	1.13341	1.101092	1.132849	1.111799	1.13616	1.136315	1.134143	1.00380133	0.453849	0.501561	1.0467386	1.133361	1.106784	1.157607	1.147091	0.9056151	1.0908989	0.99828672	0.9452998	1.0791675	1.0615938	1.149117	1.131169	1.102881	1.127786	1.14032	1.133489	0.9456883	1.010632	0.99781905	1.0777615	1.138713	1.129477	1.102254	1.147682	1.147491	1.15972	0.9688312	1.0274717	0.860603	0.592391	0.775154	0.9588118	1.168383	1.0185886	0.860639	1.0431365	0.759846	1.0874726	0.9839799	1.138646	0.9632943	1.0133776	0.827427	1.016549	0.9205057	0.615637	1.0640413	1.115285	0.890225	1.0755699	0.849334	1.0282766	0.9453687	0.387348	0.468739	0.844438	0.9872218	1.0437175	0.83605	0.688297	0.482926	0.854672	0.9422289	0.859408	1.0167299	1.0353726	0.9005343	1.0283754	1.0773136	0.640211	0.9659397	0.852332	1.1129	1.127527	0.828951	0.827717	0.86418	0.9599335	0.637814	1.106848	0.985619	1.0367625	1.052496	0.483054	0.839089	0.9560839	1.176552	1.0851637
1.094724	0.964375	0.9811408	-0.12155	1.0757173	1.105413	1.100508	1.0489173	0.497896	1.175113	0.558456	0.788339	0.575931	0.579721	1.21744	1.115598	1.0895762	1.123283	1.0956919	0.645906	1.188358	1.192799	1.172139	0.9604454	0.517352	0.9418308	0.59806	1.119366	1.123025	1.102892	1.00123831	0.706003	1.193474	1.178853	1.174192	1.215858	1.0674222	0.561647	0.391774	1.105336	1.125294	1.0374474	1.113268	0.333578	1.165217	1.176475	1.165422	1.0450254	0.814969	1.09758	1.0878166	1.0934221	1.0549325	0.472114	1.168958	1.191372	1.187592	0.819979	0.9427465	0.776241	0.75651	1.0803088	1.101241	1.0892143	0.450299	1.18856	1.188502	1.193324	0.862355	0.856764	0.457326	1.0370556	1.148341	1.116048	1.0749659	0.427371	1.213113	1.171752	0.815349	0.89734	0.784561	1.125547	1.0969327	1.0704755	1.0790915	0.476155	1.184971	1.188177	1.180979	1.172545	1.0774283	0.708664	1.216474	1.134925	0.558367	1.219659	1.206757	1.152997	1.195523	1.212561	1.215235	1.213104	0.939661	0.9387004	1.0949949	1.160204	1.220293	1.0440504	1.161498	1.182084	1.18965	1.210266	1.205952	0.819521	0.621028	0.650877	0.798495	0.9370664	1.18585	1.198712	1.158352	1.186978	1.205498	1.198496	1.200501	0.822394	0.666127	0.667153	1.195387	1.00553815	1.226175	1.215842	1.163241	1.163085	1.199905	1.182605	1.157127	0.9434939	0.9571349	1.147147	1.219445	0.9380183	1.21573	1.212298	1.163662	1.195553	1.185951	1.198521	1.190775	1.176711	1.0641091	1.0642926	1.0982357	1.007038	1.216243	1.186405	1.203037	1.218624	0.9451959	1.159756	1.0609538	0.748674	0.567795	0.379984	1.229146	1.177457	1.186897	1.20932	1.207296	1.21617	0.754465	0.780161	1.0805367	0.441985	1.219264	1.221616	1.186103	1.20397	1.174848	1.196121	0.482322	0.9490786	0.9156226	0.99180828	0.615036	1.0189658	1.235994	0.812542	0.9575798	0.99234879	0.9593891	1.164636	0.357133	1.19357	1.00941663	0.867233	0.9652107	0.9877508	1.0149697	0.9612785	0.79622	1.20489	0.880728	0.831854	0.9201269	0.9462556	0.99834697	0.701585	0.9322827	0.9234803	0.466625	1.103241	0.9633702	0.943629	1.0998396	0.898909	1.00189387	0.898494	0.812394	1.109046	0.840526	0.99085786	0.823675	1.0661181	1.00510862	0.9053417	1.175407	1.192468	0.9318375	1.0555277	0.9641579	1.0412373	0.9430389	1.17225	0.456517	0.955058	1.125067	1.104448	0.9565891	1.043874	1.237045	1.151186
1.127785	1.0249722	1.0879477	1.0757173	-0.52653	-0.11471	-0.0906899999999999	1.129617	1.0185542	1.144604	1.0635928	1.167238	1.0961194	1.135043	1.111774	0.031068	-0.10402	-0.03877	1.121488	0.9880846	1.160445	1.181406	1.160768	1.0798226	1.0142648	0.9408906	1.0199562	-0.0377799999999999	-0.0792200000000001	-0.0274799999999999	1.111973	0.9131883	1.157745	1.152602	1.164231	1.117204	1.118377	1.0772044	1.133752	-0.0598399999999999	0.139298	1.1042	1.117386	0.954663	1.17466	1.176511	1.138362	1.140767	0.99528064	1.143666	-0.0734300000000001	-0.0444	1.106128	0.85026	1.173336	1.169827	1.154296	0.99643106	1.0893636	1.0798642	1.138258	0.0718529999999999	-0.0417400000000001	1.106062	0.9420017	1.155528	1.150797	1.15096	1.0553466	0.9172772	0.888737	0.229625	-0.0624	-0.0118799999999999	1.118873	0.86687	1.177127	1.153274	0.9482728	1.0147863	1.11334	-0.0367200000000001	-0.0169699999999999	0.285911	1.140938	0.9007094	1.153828	1.18244	1.152574	1.188429	-0.1019	1.0825737	1.136239	1.121174	1.0398362	1.18044	1.1814	1.131151	1.197817	1.159697	1.155468	1.174796	0.606054	1.0581812	1.0505499	1.157861	1.165945	1.110836	1.153031	1.156398	1.196244	1.16213	1.174086	1.134489	1.135092	1.123488	1.162579	0.561989	1.157634	1.177684	1.169058	1.152321	1.178104	1.152968	1.168447	1.117139	1.145499	1.140831	1.173832	0.612267	1.181609	1.177172	1.171375	1.175327	1.174134	1.162195	1.138385	1.0582184	1.160264	1.168058	1.150215	0.570967	1.163549	1.182112	1.171871	1.175338	1.160737	1.150802	1.192955	1.187858	1.110615	1.100091	1.124292	0.469172	1.174573	1.180451	1.156138	1.196298	1.0734464	1.116507	1.117485	1.134164	1.076953	1.165023	1.176228	1.181149	1.176727	1.20319	1.178945	1.155907	1.13693	1.156016	1.075478	1.156336	1.168885	1.180932	1.180651	1.178339	1.18317	1.159703	1.15726	1.143947	1.0507038	1.0960104	0.9555837	1.117813	1.14837	1.147492	1.0130721	1.151381	1.0517101	1.158615	0.9647305	1.164888	1.121269	1.151626	1.0299237	1.149527	1.112762	1.0712011	1.159348	1.158128	1.00661031	1.171952	1.0378921	1.160199	1.089978	1.141839	1.0784609	1.0266395	0.890252	1.11475	1.0469041	1.131477	1.145852	1.044433	1.092945	1.0479974	1.140267	1.127913	0.99827488	1.156243	1.1777	1.141474	1.122979	1.0385841	1.162966	1.0964783	1.0588573	1.0946432	1.0368893	1.118185	1.0810698	1.148745	0.893654	1.150926	1.138912	1.1095	1.0512836	1.115865	1.0980425	1.176719
1.130481	1.0643416	1.100616	1.105413	-0.11471	-0.37773	-0.0427200000000001	1.144537	1.0152219	1.121192	1.065071	1.152791	1.0762646	1.134169	1.0696171	0.05542	0.00525100000000001	-0.0219100000000001	1.0829007	1.0121667	1.145518	1.157418	1.13597	1.105077	1.0455282	0.9699898	0.9811003	0.00530699999999995	-0.0469599999999999	0.062295	1.117388	0.9402589	1.142126	1.118596	1.130921	1.0763121	1.118381	1.0784086	1.137463	0.0503	-0.00964000000000009	1.111495	1.111256	0.9601085	1.15743	1.157752	1.133755	1.162337	0.9862862	1.143388	0.03677	0.044798	1.113906	0.883632	1.16186	1.141073	1.1256	1.00240884	1.118116	1.059978	1.154419	-0.05274	-0.0515600000000001	1.122415	0.9457802	1.143855	1.125478	1.130034	0.99533368	0.873512	0.898723	0.452199	0.018502	0.00987199999999999	1.128392	0.860837	1.156595	1.153485	0.9393935	1.0422568	1.122631	-0.00645999999999991	-0.07951	0.208545	1.124613	0.9215475	1.134325	1.141539	1.130988	1.149904	-0.0241499999999999	1.107259	1.103832	1.0754192	1.0353696	1.152986	1.170932	1.132627	1.173404	1.134191	1.151427	1.159813	0.672413	1.0929053	1.040569	1.140613	1.14716	1.124868	1.16978	1.148251	1.169525	1.134594	1.166237	1.145398	1.159741	1.150703	1.168359	0.632774	1.136729	1.160198	1.149217	1.154692	1.161054	1.152355	1.152071	1.121531	1.174441	1.170707	1.143818	0.678484	1.142631	1.159349	1.143261	1.165284	1.156631	1.16217	1.146737	1.0742391	1.181558	1.128022	1.14579	0.697735	1.14004	1.161167	1.138449	1.150829	1.127402	1.150531	1.166177	1.149807	1.125742	1.0874561	1.124344	0.543395	1.164468	1.167497	1.120887	1.160199	1.0900398	1.137047	1.128234	1.153176	1.0584867	1.155297	1.141656	1.165529	1.159686	1.150507	1.158307	1.128036	1.156328	1.16166	1.0666704	1.144248	1.135813	1.158197	1.167813	1.153941	1.176477	1.152524	1.177594	1.141837	1.0714918	1.0981265	0.9581269	1.125411	1.139831	1.131214	1.0338552	1.155829	1.0479086	1.146169	0.982315	1.159212	1.134721	1.139028	1.0636417	1.150318	1.111016	1.0857314	1.162475	1.14648	1.0192031	1.170526	1.070576	1.164479	1.088315	1.150854	1.11896	1.0629007	0.891231	1.104879	1.0656116	1.154413	1.143217	1.0814753	1.113721	1.0767094	1.143583	1.113845	0.9795002	1.16237	1.179717	1.134204	1.135662	1.0547422	1.155171	1.0335987	1.0830968	1.0895491	1.0405096	1.116687	1.112151	1.132459	0.899317	1.153359	1.105349	1.130124	1.0577402	1.120069	1.041868	1.168402
1.115688	1.0601344	1.0974702	1.100508	-0.0906899999999999	-0.0427200000000001	-0.27316	1.130395	0.99708487	1.119784	1.056602	1.163445	1.083442	1.114877	1.0637766	-0.0378499999999999	0.041176	-0.00353000000000003	1.0886544	1.0170146	1.160717	1.161357	1.152689	1.0920627	1.0402857	0.9614058	1.0124611	0.0470390000000001	0.00570300000000001	-0.09544	1.115686	0.9306075	1.156351	1.12472	1.149162	1.0684689	1.122397	1.0656002	1.118584	-0.06698	0.060863	1.100544	1.111142	0.9713708	1.164614	1.15784	1.147358	1.143072	0.9862202	1.136295	-0.0384199999999999	-0.0324800000000001	1.118742	0.890012	1.163589	1.14217	1.140878	1.0582146	1.118248	1.0509571	1.15217	0.057467	-9.9999999999989e-05	1.111453	0.9594827	1.156096	1.135194	1.149295	1.0174936	0.9196672	0.9093713	0.349257	2.10000000000488e-05	-0.04281	1.120678	0.882288	1.15623	1.152818	1.030016	1.0343821	1.129256	-0.0192099999999999	-0.0217400000000001	0.3036	1.127185	0.899439	1.145601	1.164577	1.133829	1.171727	-0.22981	1.0983823	1.0968644	1.0849555	1.0597537	1.158551	1.159356	1.130034	1.174005	1.137759	1.14998	1.153504	0.617958	1.0802518	1.0362705	1.151906	1.149424	1.119806	1.152749	1.142786	1.172854	1.137521	1.162744	1.139407	1.153816	1.139543	1.163535	0.599761	1.141689	1.1594	1.14481	1.158386	1.168187	1.143483	1.14672	1.117854	1.167649	1.163935	1.142319	0.641018	1.147179	1.158425	1.146112	1.157917	1.164505	1.157213	1.134215	1.0753186	1.165753	1.150014	1.144349	0.645135	1.153554	1.155889	1.144201	1.146652	1.146438	1.139796	1.187951	1.171575	1.124331	1.089593	1.126133	0.580048	1.15471	1.168796	1.138623	1.182307	1.0859192	1.116169	1.128222	1.156872	1.0639675	1.1388	1.141434	1.168874	1.168331	1.160752	1.171764	1.128838	1.156725	1.168786	1.057063	1.130779	1.149702	1.155525	1.16313	1.161067	1.170417	1.152779	1.173653	1.14151	1.0712653	1.0949215	0.9670857	1.126292	1.129965	1.147108	1.0420484	1.153191	1.0664105	1.146945	0.9835387	1.149369	1.134185	1.155306	1.0579247	1.149526	1.105922	1.0773635	1.148133	1.144066	1.0243001	1.172679	1.0554234	1.163561	1.0964278	1.149279	1.106573	1.0567739	0.897191	1.118502	1.0487159	1.154465	1.137117	1.0675188	1.115681	1.0778648	1.144311	1.129392	0.9971542	1.158545	1.178802	1.14157	1.14035	1.0657782	1.151905	1.0913097	1.0923554	1.0930314	1.0527493	1.124715	1.0951318	1.128236	0.9044601	1.150239	1.125942	1.126307	1.0656932	1.126085	1.0442658	1.161485
1.0191069	0.9285088	0.875988	1.0489173	1.129617	1.144537	1.130395	-0.51333	1.0355951	1.0643816	1.0427977	1.029221	1.0109043	1.0491361	0.9728276	1.117603	1.1171	1.118859	0.353436	0.9822858	1.0804938	1.0661469	1.0415379	0.9214579	1.0697007	1.0229416	1.0646257	1.117833	1.113031	1.106909	-0.23328	1.0209097	1.0814565	1.0830181	1.0479442	0.9775017	0.9734001	1.053746	1.0809851	1.137174	1.122858	-0.03634	0.239712	1.0435818	1.0506168	1.0647101	1.0780838	1.0339003	1.0515149	1.0054056	1.106676	1.121648	0.116096	1.0663326	1.0551111	1.0746083	1.0421704	1.0760265	0.9329809	1.0469311	0.9676892	1.113478	1.131434	0.0236960000000001	1.0485209	1.0721263	1.0485204	1.0423622	1.0822691	1.080473	1.0531107	1.0236552	1.128273	1.108569	-0.0503499999999999	1.0589854	1.0989873	1.0372334	1.0782355	0.9481259	1.0590684	1.123984	1.138021	1.0937347	0.09839	1.0514942	1.0698365	1.0848664	1.0634074	1.0793656	1.122931	0.9591486	0.99999458694	0.9827963	1.0911264	1.0788639	1.0947956	1.0493968	1.066219	1.062066	1.109776	1.0956096	1.0797442	0.9768042	0.9311636	1.0497361	1.0806356	1.0000475413	1.0820433	1.0494058	1.0699659	1.0635394	1.0860555	1.0287912	0.99254745	0.9560031	1.0420746	1.0673052	1.068865	1.0988067	1.0779405	1.0964589	1.0767623	1.0881505	1.0657783	1.0634175	1.0107938	1.0139993	1.0879518	1.0516508	1.0851954	1.0916956	1.0668505	1.0558244	1.0852343	1.0704532	1.0465531	0.751931	1.0278475	1.0354595	1.0990434	1.0335308	1.0858014	1.100822	1.0745973	1.0883912	1.0679028	1.0754856	1.072441	1.0790013	1.0333488	0.9822452	0.9979373	1.0695519	1.0997858	1.0570002	1.0899164	1.0764612	0.9548549	1.0503856	1.0353304	0.9785521	0.9829439	1.0783956	1.0871053	1.0774971	1.0641513	1.0842592	1.0782743	1.0582976	0.9731105	1.0256998	0.9274903	1.0778263	1.0881384	1.097758	1.0594487	1.0821995	1.0692156	1.0691253	1.00641991	1.037857	0.9138788	0.871295	1.0359956	0.9663499	1.0522305	1.0200324	0.9201959	1.0216605	0.887039	1.0535312	1.0546296	1.0679627	0.964781	1.0276103	0.9273481	1.024878	1.00959521	0.866669	1.0750307	1.0916327	0.9559355	1.0624873	0.9045387	1.0265133	0.99724753	0.9765287	0.9110099	0.9385704	1.0617816	1.0103171	0.9107171	0.9692738	0.999868928	0.9274361	1.0302408	0.9233505	1.0283966	0.9840361	0.9796071	1.0133472	1.0587749	0.9731715	1.00633755	0.9075257	1.0501933	1.0918545	0.889815	1.007743	0.9275721	0.99123414	0.839461	1.068858	1.0539898	1.0464392	1.0814776	1.00391931	0.9274211	0.99018481	1.0102373	1.0353277
1.0981339	0.9377596	0.9676209	0.497896	1.0185542	1.0152219	0.99708487	1.0355951	-0.7481	1.18084	0.841307	1.110802	0.9445984	0.9024157	1.220813	1.0137502	1.0527726	1.0185773	1.0900217	0.39705	1.2032	1.175379	1.148233	0.9691972	0.599369	0.849385	0.644191	1.0459889	1.054556	0.99681733	0.9826204	0.395293	1.204397	1.132027	1.181629	1.224032	1.103558	0.899911	0.832699	1.028275	1.0276125	1.00980518	1.10435	-0.22864	1.147151	1.164966	1.154245	1.10339	0.351031	1.102814	0.9864704	0.973603	1.0407702	-0.2992	1.150376	1.19075	1.205294	0.751292	0.9778448	0.756371	1.0222264	0.9859757	0.9883259	1.0678038	-0.26662	1.195242	1.154382	1.182198	0.781754	0.489735	-0.16786	1.0267194	1.0803709	0.9714436	1.0516564	-0.02881	1.228596	1.165834	0.75813	0.775283	0.9278381	1.0512515	1.0446212	0.9813925	1.0450178	-0.27146	1.196384	1.185268	1.173119	1.186898	1.00244339	0.9257769	1.22638	1.164675	0.582078	1.206613	1.228645	1.133029	1.180519	1.210206	1.229438	1.231308	0.692481	0.9174892	1.121741	1.169118	1.18887	1.0537398	1.19304	1.17532	1.177349	1.208792	1.23878	1.0771616	1.0283634	1.0250839	1.148129	0.794718	1.17767	1.217883	1.141715	1.183462	1.19334	1.191061	1.195578	1.00873081	1.0034977	1.0159569	1.210362	0.80215	1.193737	1.237266	1.140801	1.175309	1.200085	1.182921	1.143015	0.934022	1.122776	1.163114	1.22096	0.684095	1.203374	1.234634	1.137171	1.182083	1.189534	1.183905	1.179815	1.186293	1.101428	1.0556028	1.11349	0.849688	1.228398	1.178626	1.200841	1.196581	0.955175	1.146468	1.106443	1.0236788	0.73498	0.829725	1.192469	1.187653	1.178547	1.207613	1.195038	1.217547	1.0205921	1.105217	1.113406	0.780365	1.208127	1.23508	1.176575	1.186542	1.194833	1.192117	1.0630367	1.116729	0.873604	0.9572167	0.480746	1.0751166	1.23553	1.0933404	0.9260965	1.0841559	0.9480546	1.142169	0.534049	1.191576	1.0782685	1.101865	0.9361171	1.117832	1.0370845	0.9030873	1.14942	1.217784	0.788952	1.140006	0.861781	1.0854286	1.0514399	1.00445318	0.9582235	0.9706096	-0.15526	1.0840091	0.9200721	1.0586516	1.109809	0.872127	1.0634281	0.93183	1.0723823	1.0926504	0.791727	1.106555	1.137843	1.0847927	1.0578714	0.9547697	1.188776	1.180388	0.869747	1.034358	0.9285588	1.0745016	0.920224	1.183038	-0.17037	1.117131	1.124606	1.11163	0.899119	1.0731062	1.22542	1.154756
1.00196552	1.057333	1.0981522	1.175113	1.144604	1.121192	1.119784	1.0643816	1.18084	-0.29405	1.0541764	1.0407031	1.064623	1.0528542	0.9185009	1.134594	1.140731	1.137434	1.0158694	1.103162	0.795165	0.83894	0.804768	1.0814102	1.102139	1.0658332	1.0965849	1.113191	1.138444	1.129293	1.114131	1.143497	0.795706	0.833945	0.892666	0.9236555	1.0279202	1.0582734	1.0968829	1.132264	1.121994	1.0666324	1.0354222	1.177207	0.888743	0.847824	0.804624	1.0296425	1.103834	1.0163376	1.132745	1.131182	1.0722647	1.202094	0.888566	0.831072	0.874155	1.101017	1.112371	1.0843094	1.101993	1.132049	1.144893	1.0498808	1.189152	0.794275	0.835873	0.877371	1.0658265	1.0522077	1.191641	1.135044	1.132485	1.140434	1.0695835	1.186123	0.9253175	0.833191	1.100637	1.105332	1.0566921	1.126516	1.128233	1.102829	1.0776578	1.182488	0.798498	0.838196	0.843716	0.847223	1.130138	1.110962	0.9294861	0.9674074	1.0939301	0.891749	0.870306	0.815009	0.867869	0.874976	0.9186481	0.9236095	1.103587	1.0916654	0.9865075	0.873311	0.9078055	0.9759908	0.902687	0.879498	0.868731	0.879657	0.906816	1.077894	1.116869	1.117831	1.0311005	1.119396	0.89695	0.871709	0.887831	0.805812	0.863675	0.849118	0.9177486	1.0363777	1.13992	1.14797	0.898216	1.0904435	0.898051	0.869044	0.887502	0.934161	0.869766	0.864332	0.933494	1.082617	1.0292023	0.9048609	0.895553	1.100757	0.896371	0.865012	0.885431	0.882551	0.845505	0.856116	0.9001239	0.852138	1.0330238	1.041413	1.000302255	1.0920413	0.869387	0.9141663	0.9022071	0.860162	1.0514848	0.9297156	1.0324905	1.108497	1.0503579	1.101173	0.893031	0.857521	0.9185823	0.873453	0.8671	0.882862	1.107682	1.0689547	1.0259043	1.0909018	0.895081	0.864757	0.9180322	0.856569	0.892809	0.837897	1.157341	0.9699249	1.0790208	1.0681065	1.154669	1.0413429	0.9141054	1.0799181	1.0707275	1.00506275	1.0981477	0.821609	1.193806	0.891637	1.0451677	1.0869924	1.0476363	1.017916	1.0487626	1.0755788	1.0537461	0.883634	1.104729	1.0468521	1.0768456	0.999013885	1.0361933	1.12914	1.121319	1.055895	1.179595	0.9494288	1.0886143	1.0591266	1.0158976	1.120402	1.0473355	1.0984361	1.0828333	0.9739195	1.0909715	0.9887304	1.0487115	0.9883377	1.0497897	1.105835	0.9224891	0.873769	1.0758343	1.00122211	1.0639534	1.0368148	1.0995457	0.9506022	1.185196	1.015096	0.9571885	1.0260876	1.0555643	1.0330959	0.898078	0.846126
