Phylum,Class,Order,Family,Genus,Species,B8-A,B8-B,B8-C,BA12-A,BA12-B,BA12-C,BB18-A,BB18-B,BB18-C,BL-A,BL-B,BL-C,FD10-A,FD10-B,FD10-C,FD14-A,FD14-B,FD14-C,FD6-A,FD6-B,FD6-C,FRLK-A,FRLK-B,FRLK-C,GN12-A,GN12-B,GN12-C,GW16-A,GW16-B,GW16-C,GW3-A,GW3-B,GW3-C,GYPL-A,GYPL-B,GYPL-C,H11H-A,H11H-B,H11H-C,H24H-A,H24H-B,H24H-C,H7H-A,H7H-B,H7H-C,HW-A,HW-B,HW-C,PC6-A,PC6-B,PC6-C,PF4-A,PF4-B,PF4-C,PG11-A,PG11-B,PG11-C,PMW-A,PMW-B,PMW-C,SHPL-A,SHPL-B,SHPL-C,WABL-A,WABL-B,WABL-C,Control
Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia_restricta,0,0,0,0.001876877,0.019356006,0.005393153,0.000408052,0.00321934,0.000625586,0.000226539,0.003692927,0.003227584,0.002196157,0.002850415,0.000184015,0.000694469,0.000611538,0.001662165,0.001074807,0.000229318,0.007834535,7.11E-05,0,0.000567683,0.001631117,0.009285489,0,0.000683761,0.000403416,0.004068177,0.001628747,0.006132689,0,0.000226278,0,0.000442059,0.005509366,0.000210412,0.000940547,0,0,9.65E-05,0.001217959,0.002460284,0.001126275,0.001918317,0.006065555,0,0.000305829,0.000746919,0,0,0.008450906,0.001082374,0,0.012687615,0,0.002638522,0.002784451,0.010536323,0,0.004943265,0.001368329,0,0.003259202,0.005554591,0
Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia_sympodialis,0,0.00113011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000917487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basidiomycota,Malasseziomycetes,Malasseziales,unidentified,unidentified,unidentified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000475323,0,0,0,0,0,0,0
Basidiomycota,Microbotryomycetes,Kriegeriales,Kriegeriaceae,Phenoliferia,unclassified_Phenoliferia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001124701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula_paludigena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012175827,0,0,0,0,0,0,0,0,0,0
Basidiomycota,Microbotryomycetes,unidentified,Chrysozymaceae,Pseudohyphozyma,Pseudohyphozyma_pustula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000575374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,Puccinia_coronata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002100122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium_chernovii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00684216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium_magnum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001246624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000557517,0,0,0,0,0,0,0,0,0.000561829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia,Naganishia_albida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006215397,0,0,0,0,0,0,0,0,0,0.001883239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001821319,0,0
Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Hannaella,Hannaella_sinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000842744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma_dimennae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000870755,0,0,0,0
Basidiomycota,Tremellomycetes,Tremellales,Cuniculitremaceae,Kockovaella,Kockovaella_schimae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000611658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basidiomycota,Tremellomycetes,Tremellales,Cuniculitremaceae,Sterigmatosporidium,Sterigmatosporidium_polymorphum,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000619655,0,0,0,0,0.000286615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basidiomycota,Tritirachiomycetes,Tritirachiales,Tritirachiaceae,Paratritirachium,unidentified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038218,0,0,0,0,0,0,0,0
Basidiomycota,Tritirachiomycetes,Tritirachiales,Tritirachiaceae,Tritirachium,Tritirachium_oryzae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000788191,0.000343978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Pseudozyma,Pseudozyma_prolifica,0,0,0.001234327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Ustilago,Ustilago_xerochloae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001349445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002584415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Ustilago,unclassified_Ustilago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000856844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basidiomycota,Wallemiomycetes,Wallemiales,Wallemiaceae,Wallemia,Wallemia_tropicalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005139067,0.001902562,0,0,0.003726423,0.006058707,0,0,0,0,0,0.001841197,0,0.000941303,0.006663393,0.005598819,0.001548659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12E-05,0,7.74E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basidiomycota,unclassified_Basidiomycota,unclassified_Basidiomycota,unclassified_Basidiomycota,unclassified_Basidiomycota,unclassified_Basidiomycota,0.002899528,0.002849843,0.003638017,0.002502503,0.001537627,0.002970142,0.002312296,0.002794144,0.002241685,0.001925582,0.006266786,0,0.000898428,0.000867518,0.006011164,0,0.000611538,0.002597133,0.002651189,0.000515966,0.005170793,0.034578442,0.167283915,0.002115911,0,0,0,0.000683761,0.001344719,0.000911833,0,0.000309732,0.001343772,0.002111932,0.003416414,0.002147142,0.000350596,0.000811591,0.000346517,0.000888579,0.002752964,0,0.000885789,0.002530578,0,0.003217822,0.003032777,0.002365237,0,0,0,0.002101208,0,0,0,0.002375553,0.00199491,0.001894324,0.003112033,0.006099976,0.002555647,0.00292102,0.019032218,0.00332956,0.004121933,0.003992362,0.002694592
Basidiomycota,unidentified,unidentified,unidentified,unidentified,unidentified,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000867518,0.000674722,0,0.002310253,0,0.002221267,0,0,0,0,0,0.003889586,0,0.000863061,0,0,0,0,0,0,0,0,0,0,0,0.000346517,0,0,9.65E-05,0,0,0,0,0,0,0.000183497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chytridiomycota,Chytridiomycetes,Chytridiales,Chytriomycetaceae,Rhizidium,Rhizidium_phycophilum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000429369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chytridiomycota,unidentified,unidentified,unidentified,unidentified,unidentified,0.004315577,0,0.000259858,0,0.006783647,0.000234485,0,0,0.000208529,0,0.00179051,0,0,0,0.000429369,0,0,0,0.000824018,0,0,0,0,0,0,0,0.000172612,0,0.00033618,0,0.001934138,0,0,0,0,0,0.000200341,0.00027053,0,0.00012694,0.004438452,0,0,0.000773232,0,0,0,0,0.000489327,0.000248973,0.000309621,0.001926108,0,0,0,0,0,0,0,0.000792205,0,0.000280867,0,0,0,0.000347162,0
Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_humilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002673135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_pulchella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001864554,0,0,0
Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_rishikesha,0,0,0,0,0,0.00093794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_turficola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001041703,0.001155127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,unclassified_Mortierella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001179643,0,0,0,0,0
Mucoromycota,Endogonomycetes,GS22,unidentified,unidentified,unidentified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000224732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor_orantomantidis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000297015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,Rhizopus_oryzae,0,0,0,0,0,0,0,0,0,0,0.001119069,0,0,0,0,0,0,0,0,0,5.22E-05,0,0,0,0,0.011488826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005585351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rozellomycota,Rozellomycotina_cls_Incertae_sedis,GS11,unidentified,unidentified,unidentified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001640663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rozellomycota,unidentified,unidentified,unidentified,unidentified,unidentified,0,0,0,0,0.02695369,0.008988588,0,0,0,0.012176474,0,0.019365504,0,0,0,0,0,0,0,0,0,0,0,0.010115085,0,0.006819851,0,0,0,0,0,0,0,0,0,0.008525418,0,0,0,0,0,0,0,0,0,0,0.015280532,0,0,0,0,0,0,0,0,0,0,0,0.009609085,0,0,0.011459387,0,0,0.021951687,0,0
unclassified_Fungi,unclassified_Fungi,unclassified_Fungi,unclassified_Fungi,unclassified_Fungi,unclassified_Fungi,0.600876601,0.529726808,0.565256935,0.493743744,0.404034009,0.498202282,0.561547878,0.539998785,0.501563966,0.075607408,0.298119964,0.206250492,0.475967058,0.529433635,0.498006502,0.13705337,0.45111096,0.470704342,0.176913156,0.358481913,0.393502559,0.077054429,0.073898923,0.02064303,0.473713927,0.494124436,0.472382048,0.551648352,0.517985612,0.501788595,0.582633481,0.568543641,0.506193036,0.030170463,0.028573647,0.01724029,0.47215266,0.141246844,0.209346072,0.153121132,0.445137367,0.109248834,0.500858108,0.48200478,0.448323837,0.083601485,0.085675959,0.044829483,0.529267845,0.59834433,0.583481694,0.581334267,0.564993196,0.540617523,0.565678826,0.583414318,0.585815505,0.54874501,0.557818301,0.00847659,0.044682605,0.05448826,0.087573081,0.582939335,0.136598926,0.477434473,0.608732929
